date,text,retweet_count,favorite_count,reply 
2021-06-19 11:00:30,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 10:57:43,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [18,45],\nDose1 Capacity: 1,412,0,425,\nDose2 Capacity: 376,352,427,399,\nDates Available: 19-06-2021,20-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-19 10:45:48,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 10:37:43,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [18,45],\nDose1 Capacity: 1,414,0,425,\nDose2 Capacity: 376,352,427,399,\nDates Available: 19-06-2021,20-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-19 10:34:58,"b""about to leave for college. then his best friend story goes to the mom who flashes back to being an Indian immigrant in the US but is surrounded by cute star wars characters and shit. BRO I'm so high off this vaccine wtf""",0,0,1
2021-06-19 10:30:04,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 10:24:48,b'Mumbai COVID-19 Vaccination Scam: Aditya College in Borivali Complains of Fake Coronavirus Vaccine Drive\n\n#Mumbai #Covid19 #Coronavirus #AdityaCollege #vaccinescam\n#Maharashtra #COVIDVaccination\n\n@AUThackeray @AjitPawarSpeaks\n@OfficeofUT @CMOMaharashtra\n\nhttps://t.co/nbNmB3gG9i',1,2,0
2021-06-19 10:15:13,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 10:00:26,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 09:45:44,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 09:31:01,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 09:30:08,"b""Get your vaccine today at Bradford College for over 18s or Jacob's Well Car Park if you are over 40.\nOur iwalkers are in the city to provide information about the vaccination centres open this weekend.\nCheck out the timetable here: https://t.co/XfmpZZUxgh\n@NHSBfdCraven https://t.co/WlnsNRnaru""",10,15,0
2021-06-19 09:27:44,b'Took my first dose of the COVID-19 vaccine at Raj College Sonepur https://t.co/bJJs1CWBmg',0,1,0
2021-06-19 09:15:22,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 09:10:04,"b'#VToo: Now, Mumbai college complains of Vaccine scam https://t.co/wt9dXraxEW'",0,0,0
2021-06-19 09:00:40,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 09:00:01,"b'#MiddayNews \n\nNow, #Mumbai #college complains of #vaccinescam \n\n@MNCDFbombay @CommunityBandra @mumbaimatterz @BandraDataHub @lokhandwala_bom @Mumbaitraffic @WeAreMumbai @mumbaiheritage @RoadsOfMumbai \n\nhttps://t.co/3bXh2xeTG9'",1,1,0
2021-06-19 08:56:31,"b'#VToo: Now, Mumbai college complains of Vaccine scam\n\n#VToo #MumbaiCollege #Mumbai #College #VaccineScam #Vaccine #Vaccination #CoronaVaccine #CovidVaccine\n\nhttps://t.co/MBRxz1eZOL'",1,2,0
2021-06-19 08:56:15,"b'A #MumbaiCollege on Saturday claimed it may have been #cheated in a #VaccinationDrive on it campus, conducted by an event management company earlier this month.\n\n#Mumbai  #VaccinationDrive #VaccineScam\n\nhttps://t.co/P3wfHEpPpE'",1,0,0
2021-06-19 08:45:56,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 08:30:05,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 08:15:18,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 08:00:32,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 07:45:46,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 07:43:07,"b'I think there will be workplace imposed mandates in the US.\nResearch from Imperial College London published Thursday found the prevalence of Covid-19 in England is increasing exponentially, driven by younger age groups that havent been vaccinated.\n\nhttps://t.co/lHdQM8nMzS'",1,1,0
2021-06-19 07:35:07,b'@EduMinOfIndia @IITGuwahati @narendramodi @PMOIndia @DrRPNishank @mygovindia @transformIndia @MIB_India @PIB_India @PIBHindi #Reopencolleges PLEASE OPEN COLLEGE INSTITUTE WITH VACCINE CERTIFICATE AND MASK  @ashokgehlot51 @iitbombay @DoRMAHE_Manipal @TOIIndiaNews',1,1,1
2021-06-19 07:30:59,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 07:15:10,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 07:12:22,"b'Vaccine appointments are available at\n\nNYS-FEMA Medgar Evers College (J&amp;J)\n231 Crown Street, Brooklyn, NY, 11225\n(833) 697-4829\n\nhttps://t.co/qRKxbeGR5X'",0,0,0
2021-06-19 07:00:48,"b""Haven't had your COVID-19 vaccination yet? If you are aged 18 plus you can go to walk in to Bradford College on Saturday or Sunday between 9am and 6.30pm.\nVaccine is suitable for 18 and over. First and second doses. The full schedule of drop ins is here: https://t.co/vWTHiGNDmv https://t.co/TbOzBNavVP""",12,6,0
2021-06-19 07:00:21,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 06:51:00,b'@Bease11 Just a couple of questions. 1. Did you get the MMR vaccine as a child? 2. Did you get the mandatory meningitis vaccine prior to going to college? 99% sure you did so why is this different? Why is this vaccine so politicized and different than those?',0,0,1
2021-06-19 06:45:31,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 06:32:43,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [18,45],\nDose1 Capacity: 0,415,1,434,\nDose2 Capacity: 377,353,430,399,\nDates Available: 19-06-2021,20-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-19 06:30:43,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 06:30:20,b'@Bease11 Thank God people like you werent around when the polio vaccine came out. And smallpox. Obviously you were on the jock courses in college.',0,0,1
2021-06-19 06:15:41,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 06:11:48,"b'I understand the jab (vaccine) is still experimental,  in Canada the College of Physicians &amp; politicians have banned the use of Ivermectin for the treatment of COVID-19. Peru, Mexico, India provided to citizens and decimated COVID-19. Seems they all should be charged with murder.'",0,0,0
2021-06-19 06:02:48,b'@MissNicoletta @coreybking Meet the Ohio vaccine lotterys $1 million winner: A 22-yr-old who thought it was a prank. \n\nMore than 2.7 million Ohioans entered to win $1M in the lottery. The lottery also offers a full-ride scholarship to college for children ages 12 to 17. https://t.co/bqPvc9PN8D @Lawrence',0,1,1
2021-06-19 06:00:55,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 05:52:58,"b""@ThatMattKelley Matt, I respect everyone's opinion, even if w don't agree.  I'm not anti vax.  I want it to be 100% safe though. If it isn't it shouldn't be forced.  Justin Harrington a college student out of New Jersey had heart inflammation after receiving the vaccine.    1/""",0,0,1
2021-06-19 05:50:16,"b""@VegasFlamingo59 @Bease11 Not really. Someone's beliefs in politics or religion won't give them a virus that can kill them. Covid does that. Vaccine prevent that. Coles had a number of vaccinations to go to school and college, so where's all the detrimental affects then?""",0,3,1
2021-06-19 05:45:05,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 05:31:12,"b'More than 3 out of 4 (76%) U.S. adults with at least a bachelors degree have already been vaccinated or plan to be, compared to just over half (53%) of those without a college degree. You dont say?\n\nhttps://t.co/o9vNmJMqzK'",0,1,0
2021-06-19 05:30:18,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 05:28:37,b'19-Year-Old College Freshman Dies From Heart Problem One Month After Second Dose of Moderna Vaccine.\nhttps://t.co/hRY1gj1s3G',0,0,0
2021-06-19 05:15:27,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 05:12:43,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [18,45],\nDose1 Capacity: 0,414,1,438,\nDose2 Capacity: 375,343,430,403,\nDates Available: 19-06-2021,20-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-19 05:02:43,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [18,45],\nDose1 Capacity: 0,414,15,440,\nDose2 Capacity: 375,339,430,402,\nDates Available: 19-06-2021,20-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-19 05:00:38,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 04:57:43,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [18,45],\nDose1 Capacity: 0,414,83,442,\nDose2 Capacity: 376,338,431,402,\nDates Available: 19-06-2021,20-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-19 04:52:48,b'Very interested in what all the NFL guys who needed tutors to pass basic beginner college &amp; high school courses will do with all the vaccine facts &amp; data they need to see. Like dogs trying to read Infinite Jest.',0,0,0
2021-06-19 04:52:43,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [18,45],\nDose1 Capacity: 0,414,146,443,\nDose2 Capacity: 377,337,431,401,\nDates Available: 19-06-2021,20-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-19 04:47:43,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [18,45],\nDose1 Capacity: 0,414,215,443,\nDose2 Capacity: 379,337,431,401,\nDates Available: 19-06-2021,20-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-19 04:45:50,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 04:42:43,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [18,45],\nDose1 Capacity: 0,414,287,442,\nDose2 Capacity: 379,339,431,401,\nDates Available: 19-06-2021,20-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-19 04:41:40,b'Northwestern University student appears to have died from heart inflammation linked to COVID vaccine | The College Fix https://t.co/JxsdGQlsPw',7,6,0
2021-06-19 04:37:43,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [18,45],\nDose1 Capacity: 0,414,356,443,\nDose2 Capacity: 381,339,432,402,\nDates Available: 19-06-2021,20-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-19 04:32:43,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [18,45],\nDose1 Capacity: 0,414,401,446,\nDose2 Capacity: 381,340,432,401,\nDates Available: 19-06-2021,20-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-19 04:30:32,"b'Fighting Stigma :  Rohingya refugees struggle for vaccine in COVID-hit India: We have a team of doctors that comes every day to check the health of inmates, he said. A physician at the Government Medical College in Kathua said... https://t.co/fkGna2RkHP'",0,0,0
2021-06-19 04:30:27,"b""@mattravis @blinkinriley I don't think it 's a secret that some folks find COVID-19 political. Especially if Beasley doesn't want the vaccine. \n\nBlink doesn't bring up politics, but it's a sensitive topic for an account that covers how OU dominates the rest of college football.""",0,0,1
2021-06-19 04:30:03,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 04:27:43,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [18,45],\nDose1 Capacity: 0,414,471,447,\nDose2 Capacity: 382,340,432,402,\nDates Available: 19-06-2021,20-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-19 04:15:17,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 04:13:45,b'@RkFast2 @ProFootballTalk Is your kid planning to go to college? If so she is going to need to get that experimental vaccine lol',0,0,1
2021-06-19 04:00:28,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 03:45:43,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 03:42:45,b'Northwestern University student appears to have died from heart inflammation linked to COVID vaccine | The College Fix https://t.co/6VoclVjvdb',0,2,0
2021-06-19 03:39:55,b'@JharkhandCMO timing is 09:00 am but here vaccine is not available and staff are also not visited the center yet ( Ram Lakhan yadav college kokar Ranchi Jharkhand) https://t.co/UyhENlQ1PG',0,0,0
2021-06-19 03:31:01,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 03:24:40,"b'Those who are most hesitant to get the coronavirus vaccine include white evangelicals, Republicans, rural Americans, young adults and those without college degrees.\n\nI dont even know where to begin . . . https://t.co/wxWmjJoGJQ'",0,0,0
2021-06-19 03:17:42,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [18,45],\nDose1 Capacity: 1,414,0,451,\nDose2 Capacity: 388,347,438,419,\nDates Available: 19-06-2021,20-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-19 03:15:12,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 03:00:29,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 02:49:44,b'@charliekirk11 Didnt your sugar daddy die from Covid while Rupert Murdoch &amp; Trump got the vaccine as early as humanly possible? (Trump had to wait 3 months after monoclonal treatment in Oct)\n\nShould people follow example of a college dropout or Billionaire owner of Fox and the Ex President?',0,0,1
2021-06-19 02:45:38,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 02:44:34,"b""@mauveTriforce @newyorker_2020 @drcraigwax @DrHirschfield @MartyMakary @danielkotzin @DrNoMask @Rational_Ground @SenRonJohnson @DrKellyVictory @btysonmd @kksheld @AAPSonline @shvetaraju No actually kids aren't having a choice they're telling kids if they want to go to college which many of them already paid for they have to get the vaccine, they're telling people who work at these colleges &amp; other jobs they have to get the vaccine if they want to keep their job.""",0,0,1
2021-06-19 02:37:42,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [18,45],\nDose1 Capacity: 0,416,1,449,\nDose2 Capacity: 390,352,445,426,\nDates Available: 19-06-2021,20-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-19 02:33:09,"b'He also insisted that he isn\'t going to get vaccinated because he doesn\'t want to ""take meds for a leg that isn\'t broken"". What\'s wrong with your brain? Once you have  Covid the vaccine isn\'t going to work! DAH! Did you make it through college or did someone else take the tests!'",0,0,0
2021-06-19 02:30:53,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 02:23:52,"b'@CNBC @ScottGottliebMD Maybe if they werent pushing an EUA vaccine on college and school age kids, while EXEMPTING faculty and staff, you could convince the rest of us. But none of it makes ANY sense so no, were not interested.'",0,0,1
2021-06-19 02:15:03,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 02:12:54,b'District: #EastChamparanVaccineAlerts\nLocation: M R Inter College-Harsidhi\nPincode: 845422\nDose 1: 100\nDose 2: 0\nVaccine: #COVISHIELD\nDate: 19-06-2021\nTimestamp: 7:42:53',0,0,0
2021-06-19 02:04:53,b'@EdBlackEsq @dstiddypop43 I had to get re vaccinated in college for MMR cause vaccine in 60-70s may not be EFFECTIVE.  Local universities had huge outbreaks of measles. Late 80s in NY. Re institute vaccinations for schools. Vax save lives!',0,1,1
2021-06-19 01:50:00,"b'@ChrisW_716 @cWpSr @Onthewarpathbuf That doesnt mean dismiss the person. If I wanted advice on navigating college football as an athlete, and how to run routes etc, Cole is someone who would probably have a valuable opinion. But his opinion about the vaccine is not it.'",0,0,1
2021-06-19 01:45:52,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 01:44:37,"b""(2/2)  The risk of myocarditis with covid was enough to cancel all of US college athletics.  VAERS now shows almost 300 cases after the vaccine.  How many cases of myocarditis in [very low-risk] youth is acceptable for 'the greater good'?  \n\nConsistency and informed consent?""",0,1,1
2021-06-19 01:35:56,"b'@WHCOS I teach online zoom / college Social Problems; so far 2 students have shown me their vaccine stickers, they were so proud. Okay, they are showing me, so I will stop telling them the vaccines importance LOL '",0,0,1
2021-06-19 01:33:07,b'@anubha1812 Mam i dont want to tell the college name. BUT y they r pushing all the students to take the vaccine in the name of exams. YES we will take the vaccine but it takes sometime for us.\nn few colleges r trying to open frm july 1st..its not fair. Plz help us. \nContinue online madam.',0,0,1
2021-06-19 01:30:06,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 01:24:16,"b'Me student of GTU urge to, CM sir, GTU and the Minister of Education to physically start college education for any GTU student who has been vaccinated with a single dose of vaccine...\n#collegeoffinestart\n# \n@CMOGuj\n@vijayrupanibjp sir\n@imBhupendrasinh \n@GTUoffice'",1,1,0
2021-06-19 01:15:22,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 01:12:42,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [18,45],\nDose1 Capacity: 1,417,0,452,\nDose2 Capacity: 395,355,448,427,\nDates Available: 19-06-2021,20-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-19 01:03:38,"b""This vaccine is making me so drowsy I'm falling asleep doing college assignments https://t.co/0DfYhoILLh""",0,1,0
2021-06-19 01:00:33,b'Medgar Evers College\nUniversity at Buffalo South Campus\nSUNY Old Westbury\nRochester Dome Arena\nSUNY Orange\nThe Conference Center Niagara Falls\nPlattsburgh International Airport\nQueensbury Aviation Mall\nStony Brook\nhttps://t.co/3ik10TYj1K\n#NYS #Vaccine',0,0,1
2021-06-19 01:00:01,"b'Data from @GallupNews, Center bias:\n\n""Support ranges from 51% for middle school students to 56% for high school students and 61% for college students.""\n\nhttps://t.co/UjYtscQdhg'",0,3,0
2021-06-19 00:54:58,"b'My cousin is still mad about getting the vaccine for college, I told him you cant go through life with a microchip on your shoulder.'",0,4,0
2021-06-19 00:46:06,b'@CoryBooker @PhilMurphyNJ Leave young healthy college students out of your mandated vaccine plans. https://t.co/J18kDrYR0T',0,0,1
