"date","text","retweet_count","favorite_count","reply"
"2021-06-16 21:34:48","b'Even educated, experienced, and intelligent medical professionals that would not identify themselves as being anti-vaccine are against the idea of mandatory vaccination across the board without taking into account the needs of the individual patient. https://t.co/pIvHStHATn'",0,0,1
"2021-06-16 21:33:32","b""Noted in this message from Baylor College of Medicine's SVP - BCM will require a COVID vaccine at some point, no date set yet. https://t.co/Rdqvki8UXu""",0,0,0
"2021-06-16 21:26:04","b'The Community College of Vermont does not plan to require students or faculty returning to campus this fall to receive a Covid-19 vaccine.\nhttps://t.co/gRQMmxaKSp'",2,2,0
"2021-06-16 21:22:54","b""Gov. Ducey: Arizona college students can't be mandated to take COVID-19 vaccine, wear masks https://t.co/pc8G5DwodY @FoxNews""",4,5,0
"2021-06-16 21:15:21","b'Central Oregon Community College announced on Wednesday that it will be requiring some of its students and faculty members to be vaccinated against COVID-19, or have proof of a valid exemption, this fall. https://t.co/DGhlllCgue'",4,18,0
"2021-06-16 21:13:22","b""Gov. Ducey: Arizona college students can't be mandated to take COVID-19 vaccine, wear masks""",0,0,0
"2021-06-16 21:12:39","b""Gov. Ducey: Arizona college students can't be mandated to take COVID-19 vaccine, wear masks https://t.co/26AjJi5qzJ https://t.co/oAvckjzctl""",0,0,0
"2021-06-16 21:11:37","b'States are giving away a handful of college scholarships in a lottery for students who get vaccinated. Its like something out of dystopian sci-fi: only a lucky few get to avoid crushing student debt, the rest suffer. It doesnt have to be this way. https://t.co/pLQM8iIMvM'",0,1,0
"2021-06-16 21:10:59","b'Good on Gov. @dougducey! No public university should deny science and stop students from getting an education just to virtue signal further. https://t.co/B5NB3TZSqU'",13,71,0
"2021-06-16 21:05:24","b'Reminder: State-run @FLSERT vaccine sites at the Regency Mall, Legends Center, Edward Waters College, and the drive-through site at the Celebration Church will close at the end of the day on Friday, June 18th.\n\nYou can go to https://t.co/smSUtYSijS to find open vaccine locations https://t.co/ID7Soz3XH7'",9,6,0
"2021-06-16 21:01:10","b'Gov. Ducey: Arizona college students cant be mandated to take COVID-19 vaccine, wearmasks https://t.co/5IE0ulNDE4'",0,0,0
"2021-06-16 21:00:00","b'We are happy to join the White House COVID-19 College Vaccination Challenge because we know our community will be safer and healthier if we all get fully vaccinated, stated SLCC President Deneece Huftalin.\nhttps://t.co/yXqJtqTAkk https://t.co/XcEwjvDPYY'",1,3,0
"2021-06-16 20:58:06","b""Gov. Ducey: Arizona college students can't be mandated to take COVID-19 vaccine, wear masks https://t.co/xHRGoViOLu via @foxnews""",1,3,0
"2021-06-16 20:57:15","b""Roary decided to #ProtectThePride by getting their COVID-19 vaccine. Now it's your turn! Getting the vaccine will help protect you, your family and friends, and the College community. Let's get vaccinated, #CCPLions! https://t.co/vlfJ9OpdhY""",0,1,0
"2021-06-16 20:54:34","b""Gov. Ducey: Arizona college students can't be mandated to take COVID-19 vaccine, wear masks https://t.co/g3cCN8EQev  - @politic_talks #Politics #Political""",0,0,0
"2021-06-16 20:54:17","b'States are giving away a handful of college scholarships in a lottery for students who get vaccinated. Its like something out of dystopian sci-fi: only a lucky few get to avoid crushing student debt, the rest suffer. By D. Sirota\nhttps://t.co/1vzieaSTA1'",0,0,0
"2021-06-16 20:45:49","b'Congratulations to my very first PhD student, Dr. Ashley Godwin (@acgodwin) on the successful defense of her dissertation today: Market Segmentation and Targeted Messaging to Improve HPV Vaccine Intention in the College-Aged Population!  https://t.co/WjUGRWoSOw'",2,23,0
"2021-06-16 20:44:28","b'@HelmanDC You chose to go to college. Being able to go outside your home should not be a choice and if you dont want the vaccine you should not be shamed or punished in any way.'",0,3,1
"2021-06-16 20:43:14","b'@12News arent vaccines required to attend college on campus anyway? I know vaccine records are required at all public schools'",0,0,1
"2021-06-16 20:37:01","b""Transylvania has joined colleges across the U.S. in the COVID-19 College Vaccine Challenge. Since the vaccine rollout began, we've been engaging students, faculty &amp; staff to ensure our campus has access to vaccinations. #COVIDCollegeChallenge #HealthyAtTransy @WhiteHouse @usedgov""",1,8,0
"2021-06-16 20:34:03","b'@Kenny_t33 By various reputable professionals ranging from Johns Hopkins to the College of Obstetricians and Gynecologists.\n\nYoure free to believe what you want, but it doesnt make it true. \n\nhttps://t.co/CnoJcfRlgC\n\nhttps://t.co/7NqlUO3Dmc'",0,1,1
"2021-06-16 20:29:02","b'New vaccine appointments are available for Columbia College students, faculty, staff, contractors, and qualified family members (18 years of age and older) of staff and faculty insured by Columbia. Register at https://t.co/GCEymeGEJz. https://t.co/WuzP8KUUyZ'",0,5,0
"2021-06-16 20:28:24","b'@HelmanDC Fairly certain those college era vaccines had been tested over a long time frame.  I have received the vaccine but understand why some others have concerns.  Not here to judge them or have them judge me.'",0,11,1
"2021-06-16 20:27:47","b'When will reporters start asking Murphy about college mandates? @kurtsiegelin NJIT student hospitalized due to forced vaccine.'",0,1,1
"2021-06-16 20:09:51","b""Get students vaxed or keep 'em in remote ed? 51% back vaccine mandates for middle school, 61% for college. https://t.co/51GuLEog1e""",0,0,0
"2021-06-16 20:08:04","b'University of California campuses are requiring a COVID-19 vaccine for Fall 2021no waiting until full FDA approval, as was originally planned! #bbn #COVID19 #CovidVaccine #college #studentscovid https://t.co/VeejHMwWJt'",3,0,0
"2021-06-16 20:00:44","b'Arizona Governor Doug Ducey issued an Executive Order that protects the rights of public college and university students.  Under the EO, students cannot be mandated to get the jab, show a vaccine passport, wear a mask or be tested for COVID-19 in order to attend classes.'",0,1,0
"2021-06-16 19:56:07","b'More of the story here:\nhttps://t.co/b7uxgdzs8n https://t.co/7i1FBLUBoG'",0,0,0
"2021-06-16 19:55:37","b""Do the words 'with FDA approval' offer added protection from lawsuits when colleges mandate vaccines? https://t.co/wU0LjhYHoS #vaccine #vaccination #highered #highereducation #college #universities #students https://t.co/KkgEo4eJ3s""",0,1,0
"2021-06-16 19:53:20","b'State-by-state vaccine mandates: U of California system changes course, Arizona Gov. steps in, and a rare community college joins list https://t.co/7nWiWcb2gZ #vaccine #vaccination #highered #highereducation #college #universities #students https://t.co/gEuq80UF2w'",0,0,0
"2021-06-16 19:52:32","b'@MarkHerringVA Yes, sir, I have been scammed by your opinion piece mandating COVID vaccines for college students. Would you volunteer your child for an experimental emergency vaccine?'",0,0,1
"2021-06-16 19:50:05","b'Monmouth University will keep masks on indoors in the fall, mandate vaccines and ensure social distancing when possible, But it will allow petitions for EUA ... https://t.co/xRlTkUO3Q3 #covid #vaccine #vaccination #highered #highereducation #college #universities #students https://t.co/IGln3n6Xor'",0,0,0
"2021-06-16 19:45:22","b'9. Arizona Governor Doug Ducey issued an Executive Order that protects the rights of public college and university students.  Under the EO, students cannot be mandated to get the jab, show a vaccine passport wear a mask or be tested for COVID-19 in order to attend classes.\n'",1,5,1
"2021-06-16 19:34:48","b'College student dies weeks after second dose of Moderna Vaccine\nhttps://t.co/fWhsSv2gCZ https://t.co/dLRVf8mDDq'",0,0,0
"2021-06-16 19:30:18","b""St. John's Well Child &amp; Family Center is providing FREE COVID-19 vaccines on campus to students, CCCD employees and members of the community. Individuals may call 1-866-980-0870 to register for an appointment.\n\nMore info about the vaccine at LADPH website: https://t.co/1B4hasSlLd https://t.co/OwnIN5ZdUO""",1,0,0
"2021-06-16 19:26:45","b""I honestly don't get this. I worked at a college health center and when there was a small breakout of a type of meningitis, the parents were calling me, screaming at me, that their kid had to get the vaccine for it. We didn't even have it yet. How can parents be OK with this? https://t.co/hFUD4aN3j0""",0,0,0
"2021-06-16 19:23:30","b'Are they going to use the money to pay the first kid that files suit for damages caused by the vaccine?\n\nhttps://t.co/lmHQfUBkEO'",0,1,0
"2021-06-16 19:20:00","b'Doses of the Pfizer and Johnson and Johnson #COVID vaccines will be available at a clinic in the parking lot on 10th Street, north of the CHI Health Center, from 10 a.m. to 6 p.m. Saturday and Sunday. More details here from @SaraGentzler: \nhttps://t.co/xT49erPEac'",1,3,0
"2021-06-16 19:13:29","b""@TheBenRose @backbone5 @AlbertBreer @Michael_Fabiano If you can't fly without proof of a vaccine, or work without proof of a vaccine, or go to a certain college without proof of a vaccine, or attend a sporting event without proof of a vaccine... that's coercion.  If ANY freedoms are taken away without proving u have been vaccinated""",0,0,1
"2021-06-16 19:11:01","b'@juicyraee I didnt start getting the flu shot until college but Ive never gotten sick. Same my best friend is an RN and recommended I get the COVID vaccine. So hell nah definitely not believing these fools on the internet over my friend whose a medical professional.'",0,1,1
"2021-06-16 19:05:32","b""@pipschaser @megynkelly Please take the mask off your baby. All you're doing is depriving your baby's brain of oxygen; danger! She's NOT at risk.The flu &amp; pneumonia are more dangerous &amp; we used to not even blink. Your child shouldn't get a vaccine either. \n\n~Former College Instructor of Pharmacy Techs""",0,1,1
"2021-06-16 19:00:00","b'  12+ ! Mobile COVID-19 vaccine clinic at Philander Smith College on June 18! Minimize your wait time, make an appointment by calling (501) 526-2211. Walk-ups are welcome. \n#covid19ark \n\nMORE INFO: https://t.co/r0UjALVLiN https://t.co/hqzUHN0kwh'",1,3,0
"2021-06-16 18:55:15","b'@MindShiftKQED: To incentivize students to get a COVID-19 vaccine, some states are offering full-ride scholarships to college. @EdSurge https://t.co/Qkoyy97zZY'",0,0,0
"2021-06-16 18:52:39","b'@ZedScience Our friend is in a nursing program at a local community college. Several of her teachers are actively discouraging their students from getting the vaccine. TEACHERS, TEACHING MEDICAL STUDENTS, being active anti-vaxxers. Disgusting. 1/2'",1,31,1
"2021-06-16 18:51:23","b'19-Year-Old College Freshman Dies From Heart Problem One Month After Second Dose of Moderna Vaccine https://t.co/tp5U8wJWrP'",0,0,0
"2021-06-16 18:41:31","b'Sending your son 2 college? Is the vaccine risk worth it? \nDr. Jane Orient cites ongoing post-jab cases of myocarditis among young men. Daughters are also at risk. Where do nanoparticles go?\nAdministrators dont know. If Dr. Fauci knows, hes not telling\nhttps://t.co/Hrve0OKYKz'",0,0,0
"2021-06-16 18:41:05","b'If you get vaccinated at a County mobile vaccination site, you can enter a drawing to win a pair of Padres baseball tickets. \n\nWed., June 16 locations:\n Hillel of San Diego at SDSU\n Carlsbad Chamber of Commerce\n SD Mesa College\n\nhttps://t.co/WAaDb88tkq https://t.co/K4sNsrkaNC'",4,12,0
"2021-06-16 18:39:24","b'https://t.co/zAJZAjMODh    It\'s like the word ""immunity"" no longer exists!  Completely blocked out!'",0,0,0
"2021-06-16 18:30:00","b""Baseball fans who haven't yet tracked down a COVID-19 vaccine are in luck: The Douglas County Health Department will host a clinic throughout opening weekend of the College World Series.https://t.co/SrmRN6plDm""",0,0,0
"2021-06-16 18:23:01","b'""University Vaccine Mandates Violate Medical Ethics\nCollege students arent guinea pigs."" from Wall Street Journal #WSJ\n\n#JustSayNo to experimental injections. \n#COVIDCollegeChallenge https://t.co/b7UPO4wGTs'",1,1,0
"2021-06-16 18:20:00","b'[WTF!?] ""States are giving away a handful of college scholarships in a lottery for students who get vaccinated. Its like something out of dystopian sci-fi"" | Education Is a Right  Not a Reward https://t.co/zPH6fQXHHT'",0,0,0
"2021-06-16 18:18:52","b'U.S. College COVID Vaccine Mandates Dont Consider Immunity or Pregnancy, and May Run Foul of the Law https://t.co/w2jzqKbJDT'",0,0,0
"2021-06-16 18:18:48","b'Time for an order to have @dougducey fired.  His term is nearly up and he is gratuitously campaigning for a WH role like potus.  How many died from COVID, Doug? 17,791? https://t.co/B9pvXH3F7E'",0,0,0
"2021-06-16 18:11:00","b'19-Year-Old College Freshman Dies From Heart Problem One Month After Second Dose of Moderna Vaccine https://t.co/IKgbDNXK72'",0,0,0
"2021-06-16 18:05:00","b'To incentivize students to get a COVID-19 vaccine, some states are offering full-ride scholarships to college. @EdSurge https://t.co/N7zEHs56TQ'",1,5,0
"2021-06-16 18:04:07","b'Arizona executive order bans universities from requiring students to receive COVID-19 vaccine https://t.co/LSLJoPhm74'",0,0,0
"2021-06-16 17:58:35","b'Upcoming Event: Covid-19 Vaccine Clinic at Fullerton College - 6/29/2021  https://t.co/fWmaVLbHIX'",0,1,0
"2021-06-16 17:53:05","b'A college aged girl in my town just died of a viral infection that was not covid.   The anti vaxxers are going in strong to say the vaccine killed her.  Scumbags.'",0,1,0
"2021-06-16 17:48:14","b'Get vaxed or stay in remote ed? 51% back vaccine mandates for middle school, up to 61% for college. https://t.co/51GuLEog1e \n\n#college #education #school #Students #VaxToWin #vaccine #openschools #schoolsreopening'",0,0,0
"2021-06-16 17:47:52","b""Pleased to see that my daughter's college will require a Covid-19 vaccine to return to school in the fall.  Hope this becomes the norm.""",2,91,0
"2021-06-16 17:47:30","b'This is a statement from the Royal College of Nursing 16th June 21.\nThere is no mention of supporting staff who do not want theThis is scandalous. \n#EnoughIsEnough \n#NHS \n#nomandatoryvaccines \n#choiceforcareworkers \n\nhttps://t.co/1bh2vI5XlQ'",29,42,0
"2021-06-16 17:45:23","b'are we going to ban vaccine requirements for elementary schools next? Bad decision @GovDucey  https://t.co/vyL1zWJVqP'",0,0,0
"2021-06-16 17:41:59","b'imma go dont we have enough pain as it freakin is  my college couldnt have sent that email about the vaccine deadline sooner https://t.co/hvTLqUlan8'",0,0,0
"2021-06-16 17:37:35","b'The answer: 64% of students had received at least one dose of the COVID vaccine, as of early May. See more stats on college students and the vaccine in this infographic from Student Voice: https://t.co/hRJtuDlvHS https://t.co/ggOKwUyeod'",1,4,0
"2021-06-16 17:36:49","b'@yung1hardaway @DonutDavis @StraightTalkSp1 @Quincy_Avery We arent talking about college athletes. This is Chris Paul. An NBA all star that is in a team vying for a finals spot. Yes its a personal decision and thats fine, however the overwhelming medical professional opinion is that the vaccine is safe now and going forward'",0,9,1
"2021-06-16 17:36:44","b'Douglas County plans mobile vaccine clinic at College World Series | WOWT-TV | https://t.co/4PqDjwNmIo'",0,0,0
"2021-06-16 17:29:47","b'Center: BMCC-DEENANATH HOSPITAL PVT (BMCC COLLEGE SHIVAJINAGAR PUNE, Haveli, Pune, 411004)\nDate: 17-06-2021\nAge Limit: 45\nAvailable Capacity: 141\nVaccine: COVISHIELD\nSlots: , 11:00AM-01:00PM, 01:00PM-03:00PM, 03:00PM-05:00PM, 05:00PM-06:00PM'",0,0,1
"2021-06-16 17:29:36","b'Center: BMCC-DEENANATH HOSPITAL PVT (BMCC COLLEGE SHIVAJINAGAR PUNE, Haveli, Pune, 411004)\nDate: 16-06-2021\nAge Limit: 45\nAvailable Capacity: 67\nVaccine: COVISHIELD\nSlots: , 11:00AM-01:00PM, 01:00PM-03:00PM, 03:00PM-05:00PM, 05:00PM-07:00PM'",0,0,1
"2021-06-16 17:28:00","b'This is interesting US but cases going on. Links included https://t.co/ZeXwYiR04A'",0,0,1
"2021-06-16 17:27:12","b'@Vicster82 This is interesting and cases going on with young people. https://t.co/ZeXwYiR04A'",0,0,1
"2021-06-16 17:26:06","b""Thank you, Dennis at @nj1015\nJust another story that won't get reported on many outlets\nOver and over and over again we see this \n\nCheck out: https://t.co/6EqUmSrkFI""",3,5,0
"2021-06-16 17:21:06","b""We're doing good!\nUpdate!\nCollege course for the day\nDrop off books for Ziffit\nVaccine appointment\nBuddy read section of This Lie\nTake IG photo of Rabbits\nFinish Rabbits\nSprints on my channel!""",0,3,1
"2021-06-16 17:19:01","b'@DonutDavis @StraightTalkSp1 @Quincy_Avery 1) college athletes don\'t get paid\n2) ""benefits far outweight the risks""- is impossible to say considerig we do NOT KNOW the long term risks of getting the vaccine.'",0,19,1
"2021-06-16 17:16:43","b'@AZ_Spartan @abc15 They are. Govt and beauracracies stay out of our lives.  Dont tell me what to do. CDC has been more wrong than right.  Most college students have had covid. Dont need vaccine.'",0,0,1
"2021-06-16 17:14:00","b""Think that hospitals are the only institutions wrestling with whether they should make COVID-19 vaccination mandatory? Think again. Some colleges have told students that they can't return to campus unless they're vaccinated.\nhttps://t.co/hyK4dJX3TM https://t.co/RhWYs48SBT""",0,1,0
"2021-06-16 17:10:53","b'SUE ALL FACULTY MEMBER FOR MILLIONS EACH,FOR VIOLATING YOUR FREEDOMS,FDA DIDNT APPROVE THAT VACCINE,STILL IN EXPERIMENTAL STAGES,NO LAWS FOR EMERGENCY TO WARRANT MANDATORY VACCINES,SUE THAT COLLEGE FOR MILLIONS,DEMAND YOUR POLITICIANS STOP FEDERAL TAX PAYERS FUNDING TO THAT COLLE'",0,0,1
"2021-06-16 17:10:05","b'Many states are offering incentives as a way to get more people vaccinated. This article discusses one student who won a free college education as a result of one such program. https://t.co/wfk8dou8Js #freecollege #college #education #article'",0,0,0
"2021-06-16 17:10:03","b'COVID-19 VACCINE CAMPAIGN: Bakersfield College students are participating in the statewide Get Out the Vaccine campaign to spread information and awareness about the COVID-19 vaccine and encourage people to register for an appointment if not vaccinated. https://t.co/BB0BY6le24'",1,4,0
"2021-06-16 17:05:45","b'Get vaxed or stay in remote ed? 51% back vaccine mandates for middle school, up to 61% for college. https://t.co/51GuLEog1e'",0,0,0
"2021-06-16 16:59:44","b'@george_ogden @RougeNoirUK Spot on. There is one central name in all of those : Billy G - friend, confidant of that disgusting nonce Epstein. Not a Dr, not a scientist, not even a college graduate. Just owns vaccine patents. https://t.co/VTBcgAqFEp'",1,2,1
"2021-06-16 16:57:02","b""Today's the day! Lane College is offering the COVID-19 vaccine for free today until 1 p.m. in the cafeteria and is open to all students, faculty, and staff members.  #WeCanDoThis #COVIDCollegeChallenge https://t.co/y1Z9Y33STW https://t.co/k8VJlgSAgw""",0,1,0
"2021-06-16 16:55:22","b'@StraightTalkSp1 @Quincy_Avery college player sits out of a bowl game to protect his future = hero\nplayers refused vaccine due to the uncertainty around future side effects to protect his future = pariah\n\ncant make this shit up'",1,142,1
"2021-06-16 16:54:39","b'Its a no-brainer for colleges to require students to get the covid vaccine before returning to campus in Fall 2021, but most schools in GOP-led states are afraid to do so. \n\nIts a travesty that will lead to needless spread of the Delta variant this Fall. https://t.co/enyM4gWTaA'",0,0,0
"2021-06-16 16:41:33","b'@POTUS @vp @GovHolcomb You know what would be a great vaccine motivator? Free college. At any age. #freecollege'",0,0,0
"2021-06-16 16:39:29","b'@realTuckFrumper Thats a laugh? How much did he steal and sell. What happened to millions of doses of vaccine that disappeared? Blue states suffer so no action on Covid? College buddies cause States to compete with each other for PPE? Big loans from Middle East? Yes, A REAL SAD BOOK'",0,1,1
"2021-06-16 16:32:36","b'Friend from college who recovered from COVID in March got his second vaccine dose yesterday. 13 more days and a BBQ/cookout w/ my six closest college friends is there to be planned. '",0,5,0
"2021-06-16 16:31:48","b'@tedfernau @sfchronicle Youre welcome. As a parent of a college age student not at a UC, the list of vaccinations required was extensive and had me consulting 18 years of health history. Covid vaccine is not the only one required and I appreciate it.'",0,2,1
"2021-06-16 16:30:08","b'MassBay has joined the White House COVID-19 College Vaccine Challenge, a national effort to get as many college students as possible vaccinated to help end the pandemic. \n\n*Click LINK for vaccine locations - https://t.co/SzAUG8GSuc\n\n#COVIDCollegeChallenge#WeCanDoThis https://t.co/PnqHqhfcuh'",0,4,0
"2021-06-16 16:28:08","b'My Im not saying its a fake pandemic but Im sick of this fake pandemic boss has a son that will enter his 1st year of college this fall. The state school system his son will be attending came out with a vaccine requirement to attend (or wear a mask). '",0,0,0
"2021-06-16 16:27:04","b'Center: BMCC-DEENANATH HOSPITAL PVT (BMCC COLLEGE SHIVAJINAGAR PUNE, Haveli, Pune, 411004)\nDate: 17-06-2021\nAge Limit: 45\nAvailable Capacity: 179\nVaccine: COVISHIELD\nSlots: , 11:00AM-01:00PM, 01:00PM-03:00PM, 03:00PM-05:00PM, 05:00PM-06:00PM'",0,0,1
"2021-06-16 16:26:53","b'Center: BMCC-DEENANATH HOSPITAL PVT (BMCC COLLEGE SHIVAJINAGAR PUNE, Haveli, Pune, 411004)\nDate: 16-06-2021\nAge Limit: 45\nAvailable Capacity: 67\nVaccine: COVISHIELD\nSlots: , 11:00AM-01:00PM, 01:00PM-03:00PM, 03:00PM-05:00PM, 05:00PM-07:00PM'",0,0,1
"2021-06-16 16:25:14","b'The black and brown communities are the least vaccinated. Therefore any college, company or state requiring vaccine passports to attend events etc are in affect are participating in a new Jim Crow segregation.'",0,0,0
"2021-06-16 16:23:11","b'Special Walk-In Vaccination Drive for the Residents of Bhubaneswar in 18-44 age-group who are planning to travel abroad for further studies &amp; require to take Covishield vaccine for the same.\n\nThey can get it at P.N College, Khurda or CMC Kalyan Mandap, Gopalpur, Cuttack. https://t.co/0TQ2m2T7Qt'",4,22,0
"2021-06-16 16:22:16","b'19-Year-Old College Freshman Dies From Heart Problem One Month After Second Dose of Moderna Vaccine https://t.co/mG5OEojcxk'",1,1,1
"2021-06-16 16:20:08","b""Big news! The Summer Cash &amp; Cash 4 College drawings are here, with chances to win $1 million for those 18+ or $125,000 for post-secondary education for those 12-17. It's easy to enter - get your vaccine! Learn more: https://t.co/TnLWCfxPG2\n\n#SummerVaxCash #Cash4CollegeNC #Brunsco https://t.co/3jcr2BJPic""",0,0,0
"2021-06-16 16:15:44","b'19-Year-Old College Freshman Dies From Heart Problem One Month After Second Dose of Moderna Vaccine https://t.co/6zj4sE8z7z via @FromtheTrenches'",2,2,0
"2021-06-16 16:15:00","b'The new college-for-vaccine sweepstakes being offered in select states is like a plot point in a dystopian sci-fi satire. https://t.co/eFMnLqVwtI'",8,22,0
"2021-06-16 16:14:54","b'@suneetmahandru @MikeR2321 @SportsCenter Ive had my vaccine since April but I got moderna because thats what my college offered'",0,1,1
"2021-06-16 16:08:31","b""There's a new combo COVID-19 Testing Center &amp; Vaccine Clinic open at the Littleton Campus of Arapahoe Community College. Both services are FREE. No appointment necessary for vaccines, but pre-registration for testing is recommended. See hours &amp; details at https://t.co/y7ceGESDnX https://t.co/ddPDhmxwis""",4,4,0
"2021-06-16 16:05:03","b'19-Year-Old College Freshman Dies From Heart Problem One Month After Second Dose of Moderna Vaccine https://t.co/tp5U8wJWrP\nHow many more like this lovely young lady with so much potential will die due to CORRUPT POLITICIANS and CORPORATE GREED?\nIVERMECTIN, HCQ+ZINC PREVENT COVID'",1,1,0
"2021-06-16 15:55:27","b""@michael_skol @christomasson It's called HIPAA, and it's not a violation to ask for your vaccinations. Now if your doctor, employer, or college were to send your vaccine records without your consent to another 3rd party that would be a HIPAA violation. https://t.co/mYHiUtfE1A""",0,1,1
"2021-06-16 15:50:15","b'BHCC Pledges to Action in becoming a Vaccine Champion College. Read more in #BHCCnews https://t.co/TAMf205iUE\n#COVIDCollegeChallenge'",2,4,0
"2021-06-16 15:45:29","b""@rad_dude12 @Malabar_Bucolic @BadCOVID19Takes I'm not in favor of policies that mandate people get the vaccine to travel, attend college, etc. Because all of the evidence we have shows the vaccine is effective in protecting against COVID, its variants, et. al. If you choose not to get the vaccine, caveat emptor.""",0,0,1
"2021-06-16 15:35:23","b'Giving up a vaccine appointment for tomorrow at Centennial College for 2:20 PM. HAS to be in Delta Variant hotspots (part of the Sprint 2.0 Strategy postal codes). Please DM if you want me to book you in for that spot instead! @VaxHuntersCan'",1,2,0
"2021-06-16 15:34:33","b'States are giving away a handful of college scholarships in a lottery for students who get vaccinated. Its like something out of dystopian sci-fi: only a lucky few get to avoid crushing student debt, the rest suffer. It doesnt have to be this way. https://t.co/eFMnLqDVCa'",16,61,0
"2021-06-16 15:31:55","b'The Moderna COVID-19 vaccine will be offered at Atlanta Technical College by Alluriam Health &amp; Wellness, on Friday, June 25, 2021, from 9:00 am  2:00 pm in the Cleveland Dennard Center.\nRegister now here: https://t.co/mxnagc1j4T https://t.co/M2WjjQTpmt'",0,0,0
"2021-06-16 15:30:10","b'Khairpur medical college hospital dont have sino fam vaccine available for 2nd doze.'",0,0,0
"2021-06-16 15:28:20","b'19-Year-Old College Freshman Dies From Heart Problem One Month After Second Dose of Moderna Vaccine  https://t.co/tnBZT6fYwE'",0,0,0
"2021-06-16 15:27:14","b'Marathon day ahead in the Assembly:\n\n-More than 30 bills\n-14 hours of debate scheduled\n-key areas include police reform package, transgender sports bills for both K-12 and college, and a ban on vaccine passports'",2,3,0
"2021-06-16 15:26:49","b'@stacypearson @LABeachgazer @TheStallionMang @erfleuncuffed @NateBrownAZ @gagen_patricia @dougducey @ASU @michaelcrow @ASUBiodesign @willhumble_az Your kind? Please explain.\n\nI have an MBA from ASU. I also have researched the v@x to understand that college students have ~ zero chance of dying from CV19 but serious v@x side effects are rampant.\n\nMaybe ask Simone Scott. Oh you cant, she is dead \nhttps://t.co/7FNM8TyFTT'",0,3,1
"2021-06-16 15:25:43","b'Why are Governors giving away chances to win millions &amp; college scholarships? I think any exchange like this for a vaccine, is criminal.'",0,0,0
"2021-06-16 15:24:33","b'Center: BMCC-DEENANATH HOSPITAL PVT (BMCC COLLEGE SHIVAJINAGAR PUNE, Haveli, Pune, 411004)\nDate: 16-06-2021\nAge Limit: 45\nAvailable Capacity: 66\nVaccine: COVISHIELD\nSlots: , 11:00AM-01:00PM, 01:00PM-03:00PM, 03:00PM-05:00PM, 05:00PM-07:00PM'",0,0,1
"2021-06-16 15:23:44","b'@ItzhakSilver @charliekirk11 Get the vaccine or find a more conservative college.'",0,0,1
"2021-06-16 15:16:17","b""Gov. Ducey's executive order bans COVID-19 vaccine requirement, mask mandates at public universities, colleges https://t.co/N4R4csLr00 via @12News  Shame on @dougducey !!!!!!!!""",1,1,0
"2021-06-16 15:05:00","b""FEMA's mobile vaccine clinics are moving indoors at the following locations. Get your covid-19 vaccine and a break from that  desert heat \n\nPima Community College East\n6/16 - 6/18\n10pm8pm\nModerna, Pfizer, J&amp;J\n\nAmphi Middle School\n6/16 - 6/18\n10pm8pm\nModerna, Pfizer, J&amp;J https://t.co/kdZNKTK4vy""",17,15,0
"2021-06-16 15:02:51","b'Professors warn mandating college students get COVID-19 vaccines violates medical ethics, say schools should not treat them like \'guinea pigs\' \n\n""specious"" arguments that the #mandates will help students ""feel safe"" enough to come back to school\n\n#unido \n\nhttps://t.co/HC24NIVLvh'",0,0,0
"2021-06-16 15:02:13","b'College-aged residents are currently the least likely group to have already gotten a coronavirus vaccine  and theyre also the age group with the highest numbers of cases in Black Hawk County in recent months, the county health director said Tuesday. https://t.co/Prc65bz5yh https://t.co/WBlYxf13ww'",2,3,0
"2021-06-16 15:00:02","b'Mobile COVID-19 drop-in vaccination site today, 9:30 a.m. to 3:30 p.m. at San Diego Mesa College, 7250 Mesa College Dr., San Diego.\n\nVaccine: Johnson &amp; Johnson and Pfizer\n\nhttps://t.co/WAaDb88tkq\n\n#TeamVaccine https://t.co/WeiHBzh9LN'",3,3,0
"2021-06-16 14:55:51","b'Which is more dystopian:\n\n- Having to beg Americans to save their own lives with a free vaccine being denied to millions of people in other countries?\n\n- Making affordable college not a universal right, but instead a rare door prize in a sweepstakes? https://t.co/XJiRZ7oPdM'",30,97,0
"2021-06-16 14:51:57","b'19-Year-Old College Freshman Dies From Heart Problem One Month After Second Dose of Moderna Vaccine https://t.co/H8VlHEyVl0'",0,0,0
"2021-06-16 14:51:21","b'@withadoublet @impivoting @TherealN_V @BleacherReport @ShamsCharania i never played for clemson, i did play college basketball. the math maths sure that can happen. I can also get hit by truck when i drive yet i still drive. the chances of an inflammatory heart disease are so rare... anyways... vaccine is available to all so no need for cp3 to sit'",0,0,1
"2021-06-16 14:41:55","b'Oregon Senators Wife and 19-Year-Old College Student Among Latest Victims DEAD Following Bioweapon COVID-19 Shots - Vaccine Impact https://t.co/cha7kYOLzQ'",1,0,0
"2021-06-16 14:36:48","b'""19-Year-Old College Freshman Dies From Heart Problem One Month After Second Dose of Moderna Vaccine""\nhttps://t.co/Z7YeCrnneA'",0,1,0
"2021-06-16 14:36:39","b'Update!\nCollege course for the day\nDrop off books for Ziffit\nVaccine appointment\nBuddy read section of This Lie\nTake IG photo of Rabbits\nFinish Rabbits\nSprints on my channel!'",0,3,1
