date,text,retweet_count,favorite_count,reply 
2021-06-21 21:35:51,"b'Also, if vaccination status matters to the point where we need a vaccine passport to travel, why no discussion of natural immunity passports? This is another issue of suppressing something that just makes common sense. No one talks about it. This is why we ask the questions. https://t.co/ItqPFRkX7n'",0,0,0
2021-06-21 21:35:42,"b""I'm always baffled and amused when people are surprised by things like this. Remember how many things 9/11 was used as an excuse for? #Covid19UK #VaccinePassports #biosecurity \n\nhttps://t.co/0GscLEqAOf""",0,0,0
2021-06-21 21:33:36,"b'Office of the Privacy Commissioner of Canada was once again not consulted in relation to the vaccine passport app (ArriveCAN app).\nhttps://t.co/cDOilUbhm3\n-MP\'s are disturbed to hear that the government hadnt consulted the commissioner\n\n""DISTURBED""! hah *shrug* same old.'",3,3,0
2021-06-21 21:27:55,b'Oh how nice.  CA has taken advantage of the registry for vaccinations to provide a free vaccine passport service.',1,12,0
2021-06-21 21:24:43,b'@ProfLWiley interesting case here Challenging IUs vaccine requirement under 14th A due process and the Indiana state vaccine passport law. Thoughts on the 14th A challenge? P Counsel argues Jacobson is no more and under modern jurisprudence IUs vaccination requirement fails https://t.co/GTAAnkqrSL',0,1,0
2021-06-21 21:24:17,"b'U.S. international travelers need a verified vaccine passport. Why vaccine passports for COVID are an issue is mind boggling. The world has successfully used vaccine passports since the 1930s for vaccines against cholera, yellow fever, and other diseases. https://t.co/KA9MFYllJM https://t.co/4Dp5y5nZST'",0,0,0
2021-06-21 21:23:47,b'@honestquestio10 @Mozingo___ @irishmaggie @qonpoint @stratorat79 @realsled Cite the Law that says a Business can discriminate on a Vaccine Passport please.\n\nPost statute and wording please.',0,2,1
2021-06-21 21:23:10,"b'Vaccine Passports: Canadians show strong support for use in international travel, fewer willing to comply at home https://t.co/sMs49VcW2z'",0,0,0
2021-06-21 21:18:55,"b'Yall got #MyChart  right?!? Seriously gonna have some dumb conversation about a vaccine passport when its already on your frigging phone?! Gawd, this country is so bone stupid. https://t.co/3r4WNc8Eq4'",0,3,0
2021-06-21 21:18:13,b'Scan for my vaccine passport t-shirt.  What dice would you like?  https://t.co/YclWFRHPEC',1,4,0
2021-06-21 21:15:53,"b'California Launches Website to Help Residents Get Digital Vaccine Record, Insists Its Not a Passport https://t.co/54BJ9vuIiA via @gizmodo'",0,0,0
2021-06-21 21:15:21,b'Anyone wondering why the UK is behind many EU countries despite the so-called vaccination dividend? \n\nWhy EasyJet has sent 10 aeroplanes to Germany?\n\nWhy UK nationals unable to travel?\n\nGovt completely screwed up..\n\nhttps://t.co/kXKWbF1rhK',5,10,0
2021-06-21 21:14:54,"b'@gravecommhq 2) The vaccine passport you currently hold is NOT mandatory, and that is frankly a huge deal'",0,0,1
2021-06-21 21:09:06,"b""@gearoidmurphy_ Not without a vaccine passport you won't""",0,0,1
2021-06-21 21:08:55,"b'(155) First degree murder allows you to travel anywhere you want. \n\n(Wanted for First Degree Murder &amp; 3 counts of failing to comply with his previous conditions, Hassan Ali from TO may be in BC)\n\n(156) While us non-vaxxed people need a ""vaccine passport"" to go across the street.'",0,2,1
2021-06-21 21:07:25,b'@WJFOrchard @KendalCalling Chumocracy rules. \n\nWhy they cant just bring in a PCR test vaccine passport for events is baffling. So worried about Tory back benchers being anti vaccine passports that they wont consider it.',0,3,1
2021-06-21 21:04:42,b'@Elanders_Voice You can go to Greece now and prove you have had it in place of vaccine or test. And the new EU passport includes it. Just not us. We have too many vaccines....',1,13,1
2021-06-21 21:01:57,b'@NormalGuy223 vaccine passport or not...you can still travel',0,1,1
2021-06-21 21:01:52,b'Dont let the government fool you. You dont need no Vaccine passport to fly out of Canada.',0,6,0
2021-06-21 20:58:48,"b""@eastvanhalen Quite frankly, if it weren't for the vaccine passport/ border issue, I'd actively hope for a vaccine 2nd dose that was different from my 1st dose since that seems to offer the best protection.""",0,2,1
2021-06-21 20:57:12,b'Let me go ahead and get my vaccine passport ready',0,0,0
2021-06-21 20:56:46,b'@sanguish @schwa It turns out that CA at least did add all vaccinations to a database and can do hard-proof of vaccination; for whatever reason theyve decided only give out a web page with a QR code rather that make a vaccine passport app like NY State did with the Excelsior Pass.',0,1,1
2021-06-21 20:51:13,"b'@WIBC_EricBerman @IndianaUniv Thanks. But, that seems weird too. Do the federal courts care about the state vaccine passport law?'",0,0,1
2021-06-21 20:47:58,"b""Some @IndianaUniv students filed a federal lawsuit over the vaccine requirement - The suit alleges the mandate violates students' constitutional rights and Indiana's vaccine passport law. https://t.co/lgjoTignID via @WTHRcom""",0,0,0
2021-06-21 20:45:16,"b""Why is the U.S-Canada border shut? What will it take to reopen? Will we get a vaccine passport? When will we get a vaccine passport? Is a hotdog a vaccine card?\n\nI've asked all these questions, and even answered some of them. https://t.co/56WKIq8wYN""",20,39,0
2021-06-21 20:36:59,"b'@t_modem Oh, and let\'s add a vaccine passport on top of that to force compliance and control where people can go unless they do exactly what gov says, else face heavy fines and perhaps prison terms. This is Canada 2021 under the... ""Liberals"". You can\'t make up this shyte.'",0,2,1
2021-06-21 20:35:47,"b'""From an outsiders perspective, it appears that this is an effort to promote their new Vaccine Passport business  a business that is already being banned in several states across the USA  at the expense of the existing Linux Foundation business.""\n\nhttps://t.co/TvTlXZOuiA'",6,31,0
2021-06-21 20:33:14,b'@Iamanob76241101 @Vanilla3087 @HopeStill17 @JustinTrudeau Here is an Angus Reid poll from May. https://t.co/mXCAu43UEj https://t.co/mPPAXJrHgG',0,0,1
2021-06-21 20:32:31,"b""A group of IU students have filed a federal lawsuit against the university, claiming its vaccine mandate violates their constitutional rights and Indiana's vaccine passport law. https://t.co/HtiGGWa28c""",5,63,0
2021-06-21 20:31:55,"b'@FrankLuntz Will the GOP sign on to a National Voter ID? Maybe you can get one with your Vaccine Passport. Meanwhile, Ill keep using my casino rewards card.'",0,0,1
2021-06-21 20:26:57,b'@PN_1984 They need the numbers to get the vaccine passport (Digital-ID) established. \n\nStatement by President von der Leyen at the signing ceremony of the EU Digital COVID Certificate Regulation. https://t.co/aLQrqVJICN',0,0,1
2021-06-21 20:23:46,"b'@DanRather @bethlinas Sorry, but we need to start mandating vaccines. As soon as Delta takes off you will see a major slow down in mobility followed by a vaccine passport system adopted by private entities.'",0,2,1
2021-06-21 20:23:12,"b'5. By far the one with the most chances of getting the nomination and I generally support his platform but some things like the forcing business with the vaccine passport thing kinda not my stuff, but I would def support him'",0,0,1
2021-06-21 20:22:27,"b""@CurtShacklock @jonnysummers33 @ianbrown So someone who hasn't had the vaccine but has previously been infected &amp; recovered is Jo greater risk than a vaccinated person. But they wouldn't have a vaccine passport.""",0,0,1
2021-06-21 20:16:28,b'@adilray @GMB @fredsirieix1 @CharlotteHawkns @susannareid100 Would you please remind him that the vaccine was supposed to be our passport to freedom? #ImDone #EnoughIsEnough',0,1,1
2021-06-21 20:11:43,"b'Hoping that the soon to appear, internationally accepted, Vaccine Passport has no exemptions! Thinking of some folks who will try to ""skirt"" what will be the new requirements . . . thinking of anyone representing Oklahoma!  @MichelleRempel Please no exemptions! @CanadianPM'",0,0,0
2021-06-21 20:09:57,"b'This would be attempted murder because they have no COVID test to so me, no vaccine passport and they expect to enter my home. Sorry not on this time line will I give you that information'",0,0,1
2021-06-21 20:07:51,b'@kron4news Isnt this the same as a digital vaccine  passport.',0,1,1
2021-06-21 20:04:10,"b'#UK govt gave contract to IT firm that is openly plotting to turn #VaccinePassports into a national #ID card, privacy group warns\nhttps://t.co/HaVv2cBAJN'",2,1,0
2021-06-21 19:59:54,"b'@andycCAFC @Arsenal_Blog @mainlyoasis No, the point of a vaccine is to lower your chances of getting seriously ill/dying. Passport doesnt do that either but it has feck all to do with getting your freedom back'",0,1,1
2021-06-21 19:59:29,b'Poll: Vaccine Passport\n\nYes 4%-No 96% https://t.co/CDoMUvY2nN',0,1,0
2021-06-21 19:58:50,b'The lawsuit argues that the universitys vaccine policy violates both the 14th Amendment and a newly passed Indiana law that prohibits the state or a local unit from issuing or requiring a COVID-19 immunization passport.',0,0,0
2021-06-21 19:57:57,"b'@MagnarLMT Covid has a 98% survival rate,and I dont need to show a passport to BIG BROTHER  for my polio vaccination,so why do I have to prove I have this vaccine?\nHave you actually thought about any of these things?'",0,0,1
2021-06-21 19:54:59,"b""@AndrewR_Physics Okay, that made me laugh out loud. Can't wait to see your vaccine passport :-).""",0,1,1
2021-06-21 19:54:24,"b""@samuraisofree Nah. If only so you are less likely to suffer the worst after effects of covid.\n\nAnd you still have to get tested because people won't let vaccine passport stuff be a thing.""",0,0,1
2021-06-21 19:54:15,b'Vaccine is our passport to freedom. Said someone once. Didnt they @Mark_J_Harper @SteveBakerHW @KP24 @PPaulCharles @SimonCalder ?',0,0,0
2021-06-21 19:53:30,"b'The vaccine was not brought in for COVID. COVID was brought in for the vaccine and digital passport and currency. Once you realize that, everything else makes sense. \n- Dr. Reiner Fullmich'",2,0,0
2021-06-21 19:51:37,"b""@canmericanized I'm getting vaccinated. I DO NOT support a vaccine passport. Vaccines protect you, if you want protection get vaccinated, if you are young and healthy (under 50) you don't need one.""",1,7,1
2021-06-21 19:51:04,"b'@NormalGuy223 Just a question, say you wanted to go to England but England required you to produce a vaccine passport, would you not go?'",0,0,1
2021-06-21 19:45:23,"b'@MRobertsQLD Ive had a vaccine passport since I was a baby, and so have my kids. All of us in Australia have had vaccine booklets for over 50 years. When we go to other countries we get vaccinated for diseases in those countries. \n\nWhats your problem?'",0,4,1
2021-06-21 19:42:38,"b'I will never ask you. Its your body and your choice. I will never tell you, because its my body and my choice.\n\nAnd I will absolutely never carry any form of domestic ID that marks me as clean or unclean.\n\nA vaccine passport is not freedom, its Apartheid.\n\n#NoVaccinePassports'",74,278,0
2021-06-21 19:41:11,"b""@timswfc1 @jonnysummers33 @ianbrown The artist at the top of this thread has unequivocally stated he won't play any venues requiring a vaccine passport. I get that he's already made his money. My response was that if all artists downed tools &amp; said no, the problem would soon resolve itself.""",0,0,1
2021-06-21 19:37:09,b'Linux Foundation to ban non-vaccinated people at their events https://t.co/7ug23UbA6N (https://t.co/q4q8aKcDy7)',0,0,0
2021-06-21 19:36:30,"b'@RealJoelSmalley @JamieMoore777 \'It will impact your social life"" means if you don\'t get it you don\'t get a vaccine passport, and if you don\'t get a vaccine passport you aren\'t getting in anywhere. Go home and stay there.'",0,0,1
2021-06-21 19:33:33,"b'The app launches ""very soon,"" Hussein said. https://t.co/dNdDNAC7Lk'",0,2,0
2021-06-21 19:33:26,b'It sure is @erinotoole.   Do you support vaccine passport requirements or not? https://t.co/dLzOL7xgef',0,1,0
2021-06-21 19:33:16,"b""@canmericanized But doesnt a vaccine passport suggest Governments don't have confidence in the vaccine? If people are vaccinated, why worry about those who are not?""",0,1,1
2021-06-21 19:25:47,"b""@DWKF Um, so just completed it to see the questions it asked, it asked no questions about vaccines, not sure what you think a vaccine passport is, but this ain't it. https://t.co/u8WHppUAvC""",0,0,1
2021-06-21 19:22:02,"b""The @linuxfoundation wants to pry into your medical history. https://t.co/9J0GtScLUG At least if the @fsf does this it'll be a GNU licensed and produced vaccine.""",0,1,0
2021-06-21 19:18:19,b'@Kelly45329759 @kanyon562 @lewis_goodall @JMPSimor My point was we are unable to travel due to Brexit. You seem to think that isnt the case. But the EU vaccine passport is highlighting that it is. Not sure what you are trying to say as thats the original tweet and you saying its nothing to do with Brexit is wrong',0,0,1
2021-06-21 19:18:15,"b""Vaccine passports useless: Spanish travel agents' dire warning - another lost summer https://t.co/CFgjCEvYkm https://t.co/CiN9Fghefb""",0,0,0
2021-06-21 19:17:34,"b""@Justin_Ling Without any kind of vaccine passport system in place that can't be easily forged, I'd be *real* wary of reopening borders any way.\n\nUnless border services have access to health databases to confirm, for example it is trivially easy to forge proof of Ontario vaccination.""",0,1,1
2021-06-21 19:15:35,"b'@g20org Will Japan banning most students from entering the country for 1+ years, thusly hindering their learning,  while Japanese students are welcome in G20 countries be discussed?\nThere have been no updates or timelines issued. Reciprocity/ vaccine passport, please.\n#japantravelban'",0,2,1
2021-06-21 19:15:16,b'The best way to motivate people for #vaccine \nTravel passport over vaccine certificate. Those who got the atleast 1 dose should allow with No #RTPCR at airport.  Why #Mumbaiairport still having long queue for the same?\n#maharashtraunlock #Mumbai @amitabhk87 #PMOIndia #IndiaTV',3,3,0
2021-06-21 19:15:14,b'@markcarney123 My god I wish this was highlighted and spoken about. So many and MSM call it a vaccine passport. It simply isnt ',0,0,1
2021-06-21 19:09:03,"b""Watch Brad's interview in the Epoch Times about California's attempts to mandate vaccines.\nhttps://t.co/h1oGUy9Xob""",0,3,0
2021-06-21 19:08:13,"b'""It sounds horrible to say, but I mean, it seems like most of the people who were going to pass away from it have already passed away from it,"" one Iowan unconcerned about another COVID spike said.\n\nstory by @tonyleys, w/ help from me &amp; @ShillcockGeorge \n\nhttps://t.co/gB1EFtUzKT'",1,5,0
2021-06-21 19:07:11,b'@xuxisboyfriend i just got my vaccine passport confirmation !!',0,1,1
2021-06-21 19:06:00,"b'Yeah. The vaccine passport thing was never going to fly, except for international travel. https://t.co/MsSgpECDFu'",1,3,0
2021-06-21 19:05:35,b'@DrJ56013122 @PooyaKazemi1983 End game does not appear to have anything to do with health or common sense. End game appears to be about a vaccine passport.',0,3,1
2021-06-21 19:04:17,"b""@AALJaishi I totally feel comfortable with them being interchangeable. The only thing that worries me is proof of vaccination for travel. If a country such as the US doesn't accept a mixed dose vaccine passport that would be an issue. That's my only concern.""",0,1,1
2021-06-21 19:02:52,"b'@liamedwardshutt @piersmorgan I think this is the important point. Until everyone has been offered the opportunity of a vaccine, there should not be any vaccine passport that favours those who through age and infirmity have been given theirs.  We are all in this together'",0,1,1
2021-06-21 19:01:41,"b'Every time I read one of these stories I get angrier.  Call it whatever you want but the EU has one digital green card phone app for vaccinations &amp; tests. The US needs something similar for travel, events, work. NOT dozens of private apps: https://t.co/JfiFDNRNtv'",0,0,0
2021-06-21 18:49:49,"b'UK government gives contract to IT company openly planning to make vaccine passport a national ID card, warns privacygroup https://t.co/uk8FTdTvg0'",1,1,0
2021-06-21 18:49:49,"b""@Nightingale_31 Nothing will be lifted until the jab numbers are great enough to roll out the vaccine passport system (that's the data that's not quite where they want it to be yet).\n\nAnd once that shit comes in, life as we've known it is history!!""",0,3,1
2021-06-21 18:49:07,"b'@LauraJ8338 Its coercive that, you should need to have the vaccine to do certain things kinds of chucks personal choice out the window, like the vaccine passport'",0,0,1
2021-06-21 18:47:15,b'@HyltonAnne But only if one has had the privilege of having access to a vaccine and the right passport. Way to go Canada ',0,1,1
2021-06-21 18:45:11,b'@WallaceJBone @spoodadoo23 @nottherobin @GreyDeLisle Heres a man speaking:  get the shot. Get the vaccine passport. And zip it until you have something intelligent to add.',0,18,1
2021-06-21 18:42:23,"b'@atgeo @TOPublicHealth My concern too. Thankfully already Pfizerd, but some friends who travel for work had their Pfizer turned into Moderna today, and they rescheduled to next week due to the vaccine passport worries. For some, its more than just safety - its being able to get back to our lives.'",0,3,1
2021-06-21 18:40:45,b'21-06-2021 ( 6 Cases ) \n\nRPSL - Sign Off Issue / Not in Master Checker -2 \nIndos Activation-1\nCOP - DCE Not Update In Master Checker - 1\nMTI - STCW 18m Validity Query-1\nCOVID Vaccine Passport Update -1',0,5,0
2021-06-21 18:40:18,"b""We're not anti-vaxxers, we're anti-human experimentation.\n\nWe're not worried, this vaccine passport BS won't last long.\n\nI'm fine not travelling for a while, there's plenty to do around me.\n\nShe sounds nice too, hey?  https://t.co/8zNwBUAfLu""",1,15,0
2021-06-21 18:39:34,b'IMO digital #vaccine verification should not even be a debate here. \n\nIts not a privacy issue: we have to submit way more info to get a credit card or loan.  \n\nIts not an equity issue: 97% of Americans own a mobile phone.  \n\nTHREAD https://t.co/hUdD5K9c2v',0,0,0
2021-06-21 18:38:46,b'Linux Foundation decide to discriminate entrance to their events to vaccinated/non-vaccinated people https://t.co/wPitPcSR6G',0,0,0
2021-06-21 18:33:41,"b""Government accused of ushering in national ID cards 'by the backdoor' after jab passport deal https://t.co/qBr63pipz6""",0,0,0
2021-06-21 18:32:21,"b""Let's see Paul Allen's vaccine passport""",0,2,0
2021-06-21 18:31:32,"b""I'm guessing Canada / US border re-opens to rec travel on July 15 for those with a vaccine passport.""",0,7,0
2021-06-21 18:31:10,"b'They couldn\'t ""unlock"" today because they can\'t unlock before Test &amp; Trace app has been converted to Vaccine Passport. Couldn\'t suddenly require it if everything already open. Also can\'t bring in passports until everyone has been ""offered"" a vax.\n#freedomdayUK #NoVaccinePassports'",5,11,0
2021-06-21 18:27:08,"b'@canmericanized Jabbed here, do not support vaccine passport or any other coercive methods design to create a two-tier society. Vaccines are a personal choice and should be respected as such.'",1,3,1
2021-06-21 18:21:47,"b'When vaccination becomes a political movement instead of really helping people, vaccine passport is reasonable. On one hand, vaccine movement helps some interest groups collecting huge money, and  on the other hand, it helps politicians to control people https://t.co/3Dw51Mp8HV'",19,16,0
2021-06-21 18:20:30,"b'@nationalpost Well if we open up the border we need a vaccine passport, electronic style app like the one Manitoba has developed.\n\nhttps://t.co/ldnvM4AK1y'",0,1,1
2021-06-21 18:19:15,b'@DrLeanaWen @NewDay @brikeilarcnn Not in FL which houses the busiest cruise ports in the world. Governor DeathSantis has seen to this despite the majority of cruise passengers &amp; even Floridians opposing the Governor on this issue.\n\nhttps://t.co/oAsDFecELU',0,1,1
2021-06-21 18:18:21,b'What Are the Roadblocks to a Vaccine Passport? https://t.co/XhlsYQSrQB',0,0,0
2021-06-21 18:18:14,b'via @NYTimes Im all for it. I think to reach heard immunity we need to require vaccinations for school amd then the private sector will drive the rest  https://t.co/QE5mrkEXUa',0,0,0
2021-06-21 18:18:06,b'@Gemma18D I assume pragmatism will prevail here and Ireland will recognise (at least) Irish passport holders with NHS vaccine certification as vaccinated [ personally I hope so too! ] .. but no guarantees.\n\nAssuming they do and you are then probably no restrictions for you by August.',0,1,1
2021-06-21 18:16:31,b'How Ron Paul Stopped the US Government from Imposing a National Vaccine Passport\nhttps://t.co/ZDzbygUD9j\nWho do Americans have to thank for the United States government not subjecting them to a national vaccine passport like those being imposed by national governments in Europe..',0,2,0
2021-06-21 18:13:04,b'@merry123459 Pretty sure the CPC will not be in favour of a vaccine passport and will be crying foul that they will need to quarantine because they wont provide proof.  If only the CPC loved Canada and Canadians.  Instead they are just wannabe Americans.@CPC_HQ @erinotoole',0,3,1
2021-06-21 18:11:30,"b""How come I don't need ID for the vaccine but I need ID to get paracetamol for the side effects of the vaccine? Also, I don't have a passport, student ID or a drivers license so what type of ID do I get?""",0,1,0
2021-06-21 18:11:18,b'national ID cards by the backdoor after one firm awarded a vaccine passport contract ........',0,0,0
2021-06-21 18:09:47,b'Thank you @hannahshewans for including my comments in this article. \n\nWhat are your views on the possibility of a vaccine passport?\n\n#vaccinepassport https://t.co/pL0ZJNnxRS',0,1,0
2021-06-21 18:06:35,"b""With so much corruption in Namibia don't believe a politician snapping his/her vaccine passport""",0,0,0
2021-06-21 18:06:28,b'@rb_physio10 This is the reason they are implementing the vaccine passport',0,0,1
2021-06-21 18:06:15,"b'@mkgooz @RepBrianHiggins @LetUsReunite And at the moment, there is no way of knowing who is fully vaccinated and who isnt. My guess is that they are working on a digital vaccine passport, and once that is in place they will reopen. It is a safe and measured approach to easing the restrictions.'",0,1,1
2021-06-21 18:04:23,b'@meloniebooboo Problem they are grappling with is that the people are not immune in the traditional sense.\n\nIt only reduces symptoms. \n\nThe whole vaccine passport is where the real nonsense lies as vaccinated can get SarsCov2 and they can spread it (via breathing aerosol).',0,1,1
2021-06-21 18:03:24,"b""Hillary's preparing the narrative. Hype fear of Delta variant. When Fall comes, blame covid/flu case increase on non-vaccinated. Blame Trump supporters to further divide. Attempt to implement lockdowns etc, then push for digital vaccine passport (prerequisite for digital ID). https://t.co/ali0vWLUZT""",0,0,0
2021-06-21 18:03:23,b'@pablorodriguez @cafreeland Also if theres so many variance and you need new vaccines for each variant than a vaccine passport isnt gonna be anything because youre gonna have so many different variants and so many different vaccines that its not gonna make a difference.',0,1,1
2021-06-21 18:02:54,b'\n\nGot to keep that Nazi vaccine passport up to date. https://t.co/JdsGH4svF1',2,10,0
2021-06-21 18:00:01,"b'a national system to create a unique identification number to link the health records of every American has been banned since 1998, spearheaded by @RonPaul  who said such a system would be an unwarranted privacy intrusion.\nhttps://t.co/9EETCEFPwB'",1,0,0
2021-06-21 17:58:46,b'https://t.co/DcRYqBWBnR What Are The Roadblocks to a Covid Vaccine Passport? Our Hashtag https://t.co/tDeW0hb5So 2020 #FWN #freeworldnews #today',0,0,0
2021-06-21 17:57:25,"b""@HillaryClinton Don't let'm in Trudeau, not without that vaccine passport. https://t.co/umLEZ99KYN""",0,0,1
2021-06-21 17:55:56,b'Kevin obrian Irish cricketer retires.\nFirst sportsperson padma Shri-milkha singh.\nJapan vaccine passport.\nKareem khan chief prosecutor in Int. Criminal code.',0,0,1
2021-06-21 17:49:30,b'Just got my vaccine 1st dose and ordered my passport #Moderna #vaccinated',0,0,0
2021-06-21 17:47:00,"b'5 insider tech travel hacks youll use every single trip https://t.co/CZjr4HSFky [#5 Be wary of scammers - Vacation rental scams, fake websites, scammy ads, fake vaccine passport apps and websites]'",0,0,0
2021-06-21 17:46:54,b'@leegewen What is this talk of a vaccine passport? I want one....',0,0,1
2021-06-21 17:46:51,b'@mick1373 If the vaccine doesnt stop you getting it or transmitting it then what uses a fucking vaccine passport? ',0,1,1
2021-06-21 17:43:20,"b""@ChefGruel Gavin says it's NOT a vaccine passport.""",0,10,1
2021-06-21 17:42:49,"b""Let's just pause and look at the incoming data. No need to rush things for the bazillionaire #BlackMirror technocrats trying to fast-track this vaccine passport bullshit. https://t.co/nggOy17AqI""",0,0,0
2021-06-21 17:40:21,"b""@tha_rami only 1/3 of Americans have a passport. And there is a cross section of class there, richer more democrat people have more access to both vaccines and spare money to travel.\nSo I'm not sure it will be much of an issue, in particular if vaccine passports are on the US side""",0,1,1
2021-06-21 17:38:49,"b""@perreaux I'm AZ1 and will be Moderna2. I'm not angry. I'm annoyed. Shit happens annoyed.  Justifiably wondering if I can get a globally recognized vaccine passport.  Wondering when I'll be able to travel to the USA.  Most importantly,  wondering how tiny Turks and Caicos will handle it.""",0,0,1
2021-06-21 17:37:22,b'@Jer5eySpurs There doesnt seem to be much point in a vaccine passport now Bates does it if people are catching it and passing it very easily even after vaccinations',0,0,1
2021-06-21 17:34:52,b'Has been the agenda from day 1 https://t.co/7mBNkiq4U4',0,0,0
2021-06-21 17:34:51,b'I guess Covid-19 vaccine passport is thing. https://t.co/CIthCZAXCu',0,0,0
2021-06-21 17:34:43,"b'@Niagara_SmBiz @SocialistCDN @WaytowichNeil Original tweet argued against this: ""A vaccine passport is an unprecedented invasion of my freedoms"". I pointed out that when I went to a country in Africa, a yellow fever proof of vaccination was required. It was one example that precedent DOES exist.'",0,0,1
2021-06-21 17:33:42,"b'@jglapski @SocialistCDN @WaytowichNeil Original tweet argued against this: ""A vaccine passport is an unprecedented invasion of my freedoms"". I pointed out that when I went to a country in Africa, a yellow fever proof of vaccination was required. It was one example that precedent DOES exist.'",0,0,1
2021-06-21 17:33:23,b'@DanM1970s So we dont need a vaccine passport then as you can still catch and spread the virus when vaccinated ',2,3,1
2021-06-21 17:32:02,"b""@peekoil00 @JoJoFromJerz @mtgreenee Good luck with that Delta Variant dummy! You're the breeding ground for Covid 3.0, 4.0.\n\nMaybe you should go to India and volunteer since contracting Covid is obviously the way to go according to you.\n\nGood luck getting back here without a vaccine passport though...  (joke)""",0,0,1
2021-06-21 17:30:07,"b'A vaccine passport could be key to seeing the world again, but like everything else in the pandemic, its complicated. https://t.co/TfExe7OPYG'",0,0,0
2021-06-21 17:26:43,"b""@cpbreton They're doing vaccine proof on a case-by-case basis until an official vaccine passport system exists, but I think any state-issued documents will work, probably digital or paper (but I think people usually get both?)""",0,0,1
2021-06-21 17:25:24,b'@ironandwine11 @VeraEtches @JimWatsonOttawa @fordnation @DrFullertonMPP The vaccine passport doesnt work well if youre not vaccinating those under 18.',0,1,1
2021-06-21 17:23:19,"b'@seleross @MariekeWalsh Thanks. All the language was around ""canadians returning from travel"" but not about Canadians who live abroad. Given that the USA does not have a federal vaccine passport, will State apps like NY\'s Excelsior be accepted?'",0,0,1
2021-06-21 17:16:16,"b'It\'s not a vaccine passport, it\'s a ""Digital Record of COVID-19 Vaccination""\n\nhttps://t.co/ohuE0DnhOW'",0,1,0
2021-06-21 17:16:07,"b""One can't even make a simple request on the Premier's FB page without having toxic replies defending the feds easily hackable vaccine passport app. Our Health site was hacked 2 years so forget that. Data mining, tracking, a huge power grab for the libs, they must be denied. https://t.co/QWwdggrahp""",2,4,0
2021-06-21 17:14:33,b'What Are The Roadblocks to a Covid Vaccine Passport? https://t.co/2IZGAlRS6e https://t.co/RVL0nPt6r6',0,0,0
2021-06-21 17:12:16,b'Cant say we werent warned. Here is a glimpse of the Orwellian nightmare that is - the vaccine passport. https://t.co/XzrbgQmkrS',0,3,0
2021-06-21 17:11:23,"b""@00cjc00 @ClimateMalware I'm in support of the vaccine passport, be happy to have it on my regular passport. \n\nMy post is in response to the people complaining about wearing a mask while vaccinated. Only way to prove someone is vaccinated is a vaccine passport.""",0,2,1
2021-06-21 17:11:00,"b'California launches COVID-19 vaccine look-up website with scannable QR codes, but don\'t call  it a ""passport,"" officials say https://t.co/oq2EQPQITL by @iamcolinwood'",0,0,0
2021-06-21 17:08:35,"b""@dangerousjd Fuck the vaccine passport they're wanting for travel, I'm burning my real passport and never going to Australia!!!""",0,1,1
2021-06-21 17:08:05,"b""There can be no such thing as a #lockdown since we don't live in a police state (yet)  What happens is people 'lock THEMSELVES up!' on request. \nOnce we have vaccine passport THEN there can be lockdowns but not till then""",0,1,0
2021-06-21 17:07:27,b'Carveries and buffet restaurants. For all our sakes - BRING IN A VACCINE PASSPORT https://t.co/57HxsH3O2r',0,4,0
2021-06-21 17:06:47,"b'https://t.co/tcGhAg8plD NHS vaccine passport ready by Monday, ministers promise https://t.co/DX5uojrYKM'",0,0,0
2021-06-21 17:05:01,b'Speaking of @DrAmyActon isnt about time for you to quit another job I hear @MalleysCHOC is hiring youd fit in great they are commies and youre vaccine passport loving twat #BoycottMalleysChocolates https://t.co/hEKhSMADJY',6,26,0
2021-06-21 17:04:47,"b'Hm~ as long as they\'re with the credible vaccine certificate/passport right? Speaking of which, apparently email ones don\'t work XD I need to go download that ""official"" one..\n\nhttps://t.co/09grnTjsor'",0,0,0
2021-06-21 17:02:33,"b'@bhbhbhu @simoncooper32 @LoveSimon88 @piersmorgan So if the choice was only vaccinated people got to go, or no-one at all, youd go for no-one?.  I was pro vaccine passport before I was vaccinated - I just want the pubs etc to not go bankrupt.'",0,1,1
2021-06-21 17:01:06,"b'@mufcmanc @Coingainer1 @piersmorgan Its just a question , theres obviously something seriously wrong in this country we the only ones in the world in the current form , weve challenged everything to no avail . 2 months down line vaccine passport will be installed'",0,0,1
2021-06-21 17:00:40,b'What Are the Roadblocks to a Vaccine Passport? https://t.co/CJPTkkJE91',0,0,0
2021-06-21 17:00:29,"b""@JbcTrader @SallyMayweather I'd deffinently trust an expiremental vaccine over my own immune system for a virus with a 98%+ survival rate please give me a vaccine passport next let's line up for carbon credits and get rid of all property ownership and personal rights. The vaccine is like a expiremental MOTB""",1,17,1
2021-06-21 17:00:00,"b""California rolls out digital vaccine verification  but don't call it a passport\n\nhttps://t.co/HKeyJ5JLNk""",0,1,0
2021-06-21 16:57:41,b'@MakeMyTripTech @makemytrip  I am an Indian Passport holder and want to Travel to Canada through Dubai. I took the vaccination and complete it 14 days after the vaccine can I travel? I have a valid Canadian Study Visa.',0,0,0
2021-06-21 16:53:28,"b'Today, about two hours ago, I used a vaccine passport, it took a total of two seconds and worked perfectly'",0,10,0
